18
1,7,5,5,7,5,5,5,5,7,5,5,7,5,5,5,5,6
3,12,1,7,13,5,7,7,4,11,6,3,13,5,5,5,6,10
9,5,7,13,5,7,13,13,4,10,10,11,5,5,5,5,12,10
2,1,15,5,7,13,5,5,7,12,11,13,5,5,5,7,5,12
10,3,12,3,15,5,5,4,10,1,13,7,5,7,5,13,5,4
10,11,5,14,9,5,7,4,9,5,5,13,6,11,5,5,5,4
10,9,6,10,3,5,13,5,5,5,7,5,14,11,6,3,7,6
11,7,12,8,11,5,5,4,1,5,15,4,10,10,10,10,10,10
9,15,4,3,13,5,6,3,7,6,11,6,10,10,10,11,15,14
2,10,2,9,5,6,11,14,9,12,10,10,9,14,11,14,10,10
10,10,10,1,5,14,10,9,5,5,13,15,6,11,14,10,10,10
11,14,10,2,2,9,14,1,7,4,2,10,11,12,10,8,8,8
8,11,13,13,15,5,13,7,15,6,10,8,11,5,15,6,3,6
3,12,2,2,11,5,6,10,10,11,14,3,14,2,11,14,10,10
9,5,15,13,15,4,10,10,10,10,10,8,9,14,10,11,12,10
3,5,13,5,13,4,10,8,10,8,10,1,5,14,10,10,2,10
9,6,3,6,1,6,11,6,9,7,12,3,5,12,10,11,14,10
1,13,12,9,5,13,12,9,5,13,5,13,5,5,12,8,9,12
