18
1,6,3,5,6,1,6,1,6,3,5,5,7,4,2,2,2,2
3,15,13,6,10,1,15,7,13,13,4,3,13,4,10,11,14,10
8,8,1,14,9,5,15,14,3,5,5,13,7,5,13,12,9,12
3,7,5,13,4,1,12,11,15,7,7,5,13,5,5,7,5,4
10,10,3,5,5,5,7,12,10,8,9,5,5,7,7,13,5,4
10,10,10,2,3,6,11,6,10,3,5,5,5,13,13,5,5,4
11,14,11,14,10,10,10,9,14,9,5,5,7,5,5,7,7,6
10,11,14,10,8,11,13,6,8,1,6,3,14,1,6,8,10,8
10,11,14,11,6,10,2,10,3,7,14,10,11,5,12,3,13,4
10,10,10,8,11,15,14,10,9,12,11,12,9,7,5,13,5,6
10,10,11,6,8,10,10,9,6,1,15,5,5,13,5,5,5,14
11,12,10,11,6,10,10,3,13,6,11,6,3,6,3,7,5,14
11,6,10,10,11,14,11,14,2,10,8,10,10,11,14,10,3,14
10,10,10,9,14,8,10,11,14,9,7,13,12,8,11,15,14,10
10,10,10,2,11,6,8,8,9,5,13,5,5,7,14,10,11,14
11,14,10,9,14,9,5,5,5,7,5,7,4,10,10,10,10,10
10,11,15,7,13,5,7,5,5,15,5,13,5,14,10,10,10,10
8,8,8,9,5,5,13,5,5,13,5,5,5,12,9,13,12,8
