18
1,5,7,6,1,7,5,5,5,5,7,5,5,5,7,7,7,4
2,2,10,10,1,15,5,5,5,6,10,2,3,7,13,14,10,2
10,11,14,10,1,15,5,5,4,11,14,9,12,9,7,14,9,14
9,14,10,11,5,15,5,5,4,10,10,1,5,7,12,10,1,14
2,10,10,10,1,13,5,5,6,10,9,7,5,13,4,8,3,12
10,10,11,15,5,5,5,5,13,15,5,13,5,5,6,3,13,4
9,12,8,11,5,7,5,5,4,10,1,7,5,5,12,11,5,6
3,7,5,13,7,15,5,7,5,13,7,14,2,2,2,9,5,14
8,9,5,4,8,10,3,12,3,6,8,11,15,13,13,5,7,12
2,3,6,3,5,15,15,4,9,14,3,12,9,5,5,5,15,6
11,14,11,15,5,14,9,7,5,15,14,2,2,3,4,3,15,12
8,8,10,10,2,10,1,13,6,10,10,11,15,13,5,12,11,4
2,1,14,10,11,15,5,5,14,8,9,14,9,7,5,5,13,6
10,2,10,10,10,8,1,7,12,2,3,12,3,13,7,6,2,10
9,13,13,14,10,1,5,13,4,9,13,4,11,4,10,9,13,12
3,7,4,10,10,1,7,4,3,7,7,7,14,2,10,2,3,4
10,11,5,14,10,1,15,4,8,10,10,10,10,10,10,11,15,4
8,9,4,9,13,5,13,5,5,12,8,8,9,13,13,12,9,4
