18
1,6,3,7,5,7,5,5,7,5,5,5,7,5,5,7,5,4
2,11,14,8,3,13,5,7,13,7,7,7,12,2,3,13,6,2
10,10,11,5,13,5,5,15,4,10,10,11,6,10,9,6,10,10
10,10,11,5,5,5,4,10,2,10,10,10,10,10,3,14,10,10
9,14,9,7,5,5,4,10,10,11,14,11,14,10,8,11,14,10
3,13,5,15,7,7,6,11,15,14,10,10,9,15,5,12,11,14
11,7,6,10,10,11,14,8,8,10,9,12,1,13,5,6,11,12
10,10,11,15,14,10,10,3,5,13,7,6,3,7,5,13,13,6
10,10,10,10,11,14,9,14,3,6,10,9,14,9,5,4,3,12
10,10,10,10,10,10,2,10,9,13,13,5,13,5,7,4,9,6
11,14,10,8,8,8,9,15,5,7,5,5,5,7,13,6,1,14
8,9,13,7,5,6,2,10,3,14,2,2,3,13,6,10,3,12
1,7,5,13,7,14,11,14,8,9,14,10,9,6,10,10,9,6
2,11,6,3,14,11,14,10,3,7,14,10,3,12,10,11,6,10
9,14,9,12,10,10,10,10,10,8,10,10,9,6,10,10,10,10
3,13,7,4,10,8,8,11,12,1,15,13,5,14,9,14,9,12
11,4,11,6,11,7,5,15,7,5,13,7,5,13,5,15,5,4
9,4,8,8,8,9,4,8,9,5,5,13,5,5,5,13,5,4
