18
1,5,5,5,7,5,4,1,7,7,5,7,5,5,7,7,4,2
1,6,1,5,13,7,4,3,14,10,1,12,3,5,12,11,5,14
1,15,5,5,5,15,5,12,10,9,6,3,13,5,4,11,4,10
3,15,7,7,5,13,6,1,12,1,15,15,7,5,5,13,4,10
10,10,10,10,3,5,13,5,4,1,14,11,13,7,5,5,4,10
10,10,10,10,11,5,5,7,5,5,12,11,5,15,5,5,5,14
10,10,10,10,10,1,7,13,5,7,5,12,2,11,7,5,6,10
10,11,15,14,10,1,14,3,7,13,5,6,9,12,9,6,8,10
11,15,14,11,15,5,14,10,11,6,1,14,1,5,7,13,4,10
10,10,8,11,14,3,12,10,9,12,1,14,1,5,15,7,7,14
10,10,2,10,10,11,7,15,5,5,5,15,5,5,12,8,8,10
10,9,13,12,10,10,8,9,7,5,5,15,5,7,5,5,5,12
11,5,5,7,13,14,2,2,9,7,5,13,5,15,5,5,6,2
8,1,5,13,7,14,10,11,7,13,5,7,5,13,5,5,13,14
1,7,5,5,12,10,10,10,10,1,6,9,7,5,5,5,5,12
1,13,7,5,4,10,10,10,11,6,10,3,13,5,5,6,2,2
1,7,13,5,4,11,13,12,8,9,15,13,7,4,3,14,11,12
1,13,5,5,4,9,5,5,5,5,12,1,13,4,8,9,13,4
