18
1,7,7,7,5,5,5,7,7,5,5,5,5,5,7,5,5,4
3,14,10,11,5,5,4,11,13,5,5,5,7,5,13,5,7,4
10,11,14,9,5,7,4,11,5,5,5,5,15,7,7,6,11,6
10,10,10,1,5,13,7,15,5,5,5,6,10,10,10,10,10,10
10,10,11,5,5,5,15,15,5,5,5,13,14,10,10,11,14,8
11,14,10,1,5,5,13,15,7,5,5,5,12,8,11,14,11,6
10,8,9,7,4,3,4,10,9,7,4,3,6,2,10,10,10,10
9,6,2,11,7,14,2,10,1,15,7,12,10,10,10,11,14,10
1,15,13,12,10,9,15,14,3,14,9,4,10,11,13,14,10,10
1,14,1,5,15,4,8,10,9,12,3,5,13,12,3,12,8,10
3,13,6,3,14,2,1,15,5,6,11,6,2,3,15,4,3,12
9,6,10,10,11,15,5,13,6,10,10,11,14,10,10,3,15,4
3,12,11,12,8,8,3,7,14,11,12,8,9,12,9,14,11,4
11,5,13,5,5,6,10,10,8,11,5,4,1,5,5,14,11,4
11,6,3,4,2,11,12,9,5,15,6,3,6,3,5,14,9,6
10,11,15,4,10,11,7,5,6,10,11,14,9,14,2,11,7,14
10,10,9,7,13,12,10,1,15,12,10,10,3,14,10,10,10,10
8,8,1,13,5,5,13,5,13,4,8,8,8,8,9,12,8,8
