18
1,5,6,2,1,5,7,5,7,7,7,5,6,3,6,2,2,2
1,7,13,14,1,5,13,6,10,10,10,3,12,10,11,14,11,14
1,13,6,10,3,7,6,10,11,14,10,9,6,10,10,11,14,10
3,6,10,11,14,10,11,15,14,11,14,3,13,14,8,8,8,10
8,9,14,10,10,10,11,14,10,10,11,15,7,13,5,5,4,10
1,7,12,11,14,10,10,10,10,8,8,9,15,5,5,5,5,14
1,15,7,14,10,11,14,11,14,3,7,7,13,5,5,7,5,14
2,10,9,14,9,12,10,8,9,12,10,11,6,3,7,13,7,14
11,12,3,13,5,5,15,4,3,6,10,10,10,10,9,4,8,10
11,5,13,6,3,7,15,6,11,12,10,11,15,14,3,5,5,14
10,3,5,13,12,8,8,9,15,6,10,10,10,8,9,5,6,8
10,11,5,5,5,5,7,7,12,10,10,10,10,3,5,5,15,4
11,14,2,1,7,6,10,11,7,14,10,10,11,14,1,7,13,4
10,10,11,5,12,10,10,10,10,9,14,9,12,8,1,13,7,4
10,11,13,7,6,10,11,14,10,1,13,7,7,4,1,5,13,6
8,8,3,12,9,14,10,10,10,3,5,12,9,6,1,5,5,14
1,5,13,6,2,9,14,11,15,13,5,6,3,13,6,2,3,12
1,5,5,13,12,1,13,12,8,1,5,12,9,4,9,13,13,4
