18
1,6,3,5,7,5,5,7,5,5,5,5,5,5,5,5,7,4
2,10,11,4,10,2,2,11,7,5,5,5,7,4,1,5,13,6
10,10,9,6,10,10,10,10,9,7,7,7,15,7,5,5,5,12
10,11,6,10,11,14,10,11,6,11,14,10,9,13,7,5,5,4
11,14,11,14,8,9,14,8,9,14,10,10,3,5,15,5,5,4
8,11,12,9,5,6,10,2,2,10,10,11,15,7,13,7,6,2
1,13,5,6,3,15,13,14,11,14,10,10,8,9,6,9,15,14
1,5,7,12,11,15,6,11,12,8,9,14,1,7,13,4,10,8
1,7,15,4,10,10,10,10,3,6,1,15,7,13,7,4,11,4
1,12,11,5,12,10,10,10,11,12,3,14,10,1,15,6,9,6
2,3,15,5,6,11,15,15,13,5,12,10,8,1,14,8,2,10
9,14,11,7,12,10,10,11,5,7,5,13,4,3,13,7,15,14
1,14,10,9,7,12,11,13,5,13,5,5,7,15,6,10,10,10
3,14,10,3,13,7,13,5,5,5,7,5,12,8,10,10,10,10
10,10,10,11,6,10,3,5,5,5,12,3,7,6,11,14,10,10
8,10,10,10,10,10,10,2,3,6,3,14,8,9,14,10,10,10
2,10,10,8,9,13,15,13,14,9,12,11,5,4,10,8,9,12
9,13,12,1,5,5,13,5,13,5,5,13,5,4,9,5,5,4
