18
1,7,5,7,5,7,4,3,5,7,6,2,1,7,5,5,5,6
1,15,7,12,1,15,4,8,1,12,10,11,6,11,5,5,5,14
3,12,11,6,3,13,5,5,7,5,15,14,11,13,4,3,5,12
11,4,10,10,11,5,5,7,13,4,10,8,9,5,5,15,5,4
10,2,10,10,11,5,5,13,5,7,14,3,5,5,5,15,6,2
11,14,11,15,15,7,5,5,5,12,10,11,5,5,6,10,11,14
10,11,12,10,11,15,5,5,5,4,10,10,1,5,15,14,10,10
8,9,4,11,15,14,3,7,5,4,10,10,1,7,14,10,10,10
1,7,5,13,15,15,14,11,7,6,11,15,7,14,10,11,14,10
1,13,5,6,10,10,10,10,9,12,10,10,11,15,14,10,11,14
1,5,7,12,10,11,14,10,2,2,11,14,10,10,10,8,8,10
1,7,13,4,10,10,10,10,11,14,10,10,10,10,10,1,5,14
3,15,5,4,10,8,9,14,10,11,14,10,10,10,10,2,2,10
10,11,5,7,14,3,7,14,10,10,10,10,10,8,11,13,13,12
10,10,3,14,9,14,8,9,12,8,8,9,15,4,10,2,2,2
8,8,8,9,7,13,7,5,5,4,1,7,13,5,12,11,14,10
1,6,1,7,13,7,13,5,5,5,5,13,5,5,7,12,9,14
1,13,5,13,5,13,5,5,5,5,5,5,5,5,12,1,5,12
