18
1,7,7,5,5,7,5,5,7,5,5,4,2,3,5,4,3,6
1,14,11,4,2,10,3,5,15,5,5,5,13,13,5,7,12,10
1,12,11,6,10,10,9,5,15,7,5,5,5,7,5,14,2,10
1,7,14,11,14,10,3,7,12,9,5,5,6,10,3,13,14,10
1,14,10,10,11,15,14,9,6,1,5,7,13,13,13,6,10,10
2,10,10,10,10,10,8,1,13,5,5,13,6,1,5,12,9,14
10,10,11,14,10,9,7,5,4,3,6,3,15,6,3,6,1,14
10,10,10,8,10,1,15,5,4,8,10,8,10,11,14,9,5,14
10,11,15,7,13,5,13,4,3,6,11,7,14,10,8,1,5,12
11,13,13,15,5,5,6,2,9,14,8,8,8,9,7,7,5,6
10,3,5,13,7,5,13,14,3,15,5,7,4,2,11,15,4,10
11,12,1,5,13,7,4,10,10,10,2,9,5,15,12,11,6,10
9,6,3,5,7,13,4,9,12,9,14,2,2,10,2,10,11,14
3,13,14,2,11,4,3,5,5,5,12,10,10,9,14,10,8,10
11,4,10,11,15,4,9,7,5,4,2,10,10,2,10,11,7,14
11,4,11,14,10,3,7,13,5,5,13,15,14,11,15,14,10,10
11,4,8,8,10,10,9,5,7,5,4,8,9,12,9,14,8,8
9,5,5,4,9,12,1,5,13,5,5,5,5,5,5,13,5,4
