18
1,7,7,7,5,7,5,7,5,5,5,4,2,3,5,5,5,6
2,10,10,11,6,11,4,9,5,5,7,6,10,10,1,7,4,10
11,13,14,10,10,9,5,7,5,5,14,10,11,13,5,13,6,10
10,2,10,11,14,3,5,13,6,2,11,15,12,3,5,5,13,14
11,12,11,14,10,11,7,4,10,10,8,11,5,13,5,5,4,10
9,6,10,10,11,14,11,4,10,10,2,9,5,7,5,5,4,10
1,13,15,14,10,10,9,4,9,15,14,3,7,13,5,5,5,14
2,2,10,10,10,11,7,7,5,12,10,10,9,7,5,5,7,12
11,14,10,8,11,14,11,14,3,6,10,11,5,15,5,5,15,4
10,11,14,2,10,10,10,10,11,12,11,14,3,13,5,5,13,6
10,8,10,9,15,12,10,10,10,3,14,11,13,5,7,5,5,14
11,4,10,1,15,4,10,11,14,10,10,10,1,7,13,7,4,10
11,4,11,7,13,5,12,8,9,12,9,14,1,13,7,15,5,12
9,6,11,15,5,5,5,4,3,5,7,13,5,5,14,9,7,4
3,13,14,9,5,5,5,7,13,6,11,5,5,6,10,3,13,4
9,5,14,3,7,5,5,12,1,15,13,4,1,14,10,11,5,6
3,6,10,11,12,1,5,7,5,13,5,5,5,14,10,11,4,8
8,9,12,9,5,5,5,13,5,5,5,5,5,12,8,9,5,4
