18
1,6,3,6,3,6,1,7,7,7,7,5,5,5,5,5,5,6
2,10,10,11,12,8,1,14,10,9,13,7,5,5,7,5,4,10
10,11,14,11,4,2,1,14,11,5,5,13,5,6,9,7,4,10
11,14,10,11,7,15,5,12,9,5,7,5,5,12,3,15,6,10
10,11,14,8,9,15,5,5,5,5,15,5,5,7,12,10,11,14
10,10,10,3,6,11,5,7,6,3,13,7,5,12,1,12,10,8
11,12,10,10,10,11,4,8,9,13,7,15,5,6,2,2,9,6
11,4,9,14,9,13,7,5,5,5,15,15,4,9,13,13,7,14
9,6,1,13,6,2,11,6,3,6,9,13,5,7,5,4,10,10
3,15,5,5,14,11,14,11,13,12,3,5,5,13,5,5,14,10
8,8,1,5,15,14,10,11,5,6,9,5,5,7,6,3,12,10
3,5,5,5,14,10,10,11,4,10,3,7,6,10,10,11,4,10
11,6,2,1,14,10,10,9,4,9,14,10,11,14,10,11,7,14
10,9,15,7,13,13,13,5,7,7,14,10,10,10,11,14,10,10
11,5,14,9,5,7,5,5,13,12,10,10,10,11,14,11,14,10
9,6,10,2,3,15,5,5,5,7,13,14,10,10,10,10,11,14
2,10,10,10,10,10,2,2,3,13,4,9,14,9,15,14,10,10
9,12,9,13,12,9,13,13,13,5,5,5,13,4,8,8,8,8
