18
1,7,5,7,5,5,6,2,1,7,7,7,6,2,2,1,7,4
3,12,1,13,4,3,13,15,7,14,8,8,11,15,13,5,13,4
9,6,3,5,6,10,2,10,10,10,1,7,13,13,5,5,7,4
3,13,12,1,13,15,14,10,8,10,1,13,5,5,6,1,15,4
9,7,5,6,3,13,15,15,5,15,6,3,7,5,13,5,13,4
3,13,6,11,14,3,12,8,3,12,9,13,13,5,7,7,6,2
11,6,11,14,8,8,1,7,15,7,7,5,5,4,10,10,10,10
8,10,10,10,1,6,3,12,8,8,9,7,5,4,10,10,10,10
2,11,14,9,5,15,13,6,3,6,2,10,3,6,10,10,10,10
10,10,10,2,3,14,1,14,9,13,15,14,10,9,14,10,11,14
11,14,10,10,10,10,3,13,5,5,13,13,15,4,8,10,8,10
10,10,9,15,12,9,13,7,7,5,6,3,15,5,5,13,4,10
10,10,3,14,3,7,7,12,11,6,10,10,9,5,5,7,4,10
10,10,10,10,8,10,10,2,11,14,8,11,5,7,5,13,4,10
10,10,10,11,7,14,11,15,12,9,6,9,5,13,7,5,5,14
10,11,14,10,10,8,10,11,4,3,13,5,5,5,15,5,6,10
10,11,15,14,11,4,10,9,6,11,5,7,5,5,15,5,12,8
9,12,8,8,9,4,8,1,12,9,4,9,5,5,13,5,5,4
