18
1,5,7,5,5,5,7,5,7,5,5,5,5,7,5,5,5,4
3,5,13,4,1,5,15,4,9,5,5,7,5,13,5,5,5,6
11,5,6,3,7,7,12,2,2,2,3,12,1,7,6,1,7,12
8,1,15,12,10,10,2,10,10,11,15,6,3,12,9,7,13,4
3,5,13,4,10,11,14,10,11,14,10,11,13,5,6,11,5,6
11,5,7,4,10,10,8,11,14,10,10,8,1,5,13,14,3,12
10,1,14,3,15,15,5,12,8,8,11,5,7,7,5,13,15,4
10,3,13,12,8,9,7,7,5,7,14,3,14,10,1,5,13,4
11,15,7,5,6,3,14,10,3,14,10,11,15,13,5,5,7,4
10,8,8,3,13,13,13,14,9,12,11,14,11,6,2,2,10,2
10,1,5,15,5,4,2,11,7,4,10,10,10,10,11,15,14,10
9,5,7,13,7,4,10,8,9,6,10,10,10,11,14,10,11,14
3,5,13,6,11,4,11,5,5,13,13,14,10,10,10,10,10,10
10,2,3,14,11,4,9,5,7,5,5,14,8,10,8,10,8,10
10,11,12,10,10,2,1,5,15,5,4,10,2,10,2,11,4,10
11,14,2,10,9,14,3,5,13,5,4,10,11,15,15,13,4,10
10,11,14,11,6,11,13,5,7,5,5,14,8,8,10,1,6,10
8,8,8,9,13,12,1,5,13,5,5,13,5,5,13,5,12,8
