18
1,7,5,5,6,3,5,5,5,7,5,6,3,7,5,5,5,4
3,14,1,5,13,13,7,5,5,13,5,15,13,13,5,7,5,4
9,13,5,5,7,6,11,5,5,7,5,13,5,4,2,10,2,2
1,7,5,5,13,13,13,7,4,11,5,4,2,2,11,15,15,14
3,15,5,5,5,5,6,9,7,13,5,7,13,15,14,8,8,8
10,11,7,5,5,5,12,3,12,3,5,12,1,12,9,5,7,4
10,9,13,5,7,5,4,10,2,9,7,5,7,4,1,5,15,4
11,5,5,5,13,7,5,15,13,5,14,2,11,5,5,6,9,6
9,7,5,7,4,11,4,10,3,6,10,10,8,1,7,13,5,12
3,13,6,11,4,9,5,14,9,14,9,12,1,7,13,7,6,2
10,2,10,11,7,5,5,13,5,13,7,7,5,13,5,12,10,10
10,9,14,10,10,2,3,7,5,5,13,13,7,6,3,7,15,14
11,7,14,9,13,15,12,9,7,7,5,5,14,9,14,10,10,10
10,10,10,3,5,13,7,4,10,10,1,5,13,6,10,10,10,10
10,10,10,10,2,1,15,4,10,10,3,5,5,12,11,14,10,10
11,15,15,14,10,1,15,4,10,10,9,5,5,7,14,10,10,10
10,10,10,11,14,3,15,7,12,10,3,5,5,12,8,11,14,10
8,8,8,8,8,8,8,8,1,13,13,5,5,5,5,12,9,12
