18
1,5,7,5,7,5,5,7,5,5,5,5,5,7,5,5,5,6
3,5,15,4,9,7,5,14,3,7,5,5,5,13,5,5,4,8
11,6,10,1,7,15,4,10,11,15,7,6,3,7,7,6,3,6
10,10,10,3,14,9,7,14,10,10,10,10,10,10,10,10,10,10
10,10,11,14,10,2,10,10,10,11,14,10,8,8,10,11,14,10
10,11,14,11,14,11,14,11,15,14,10,10,3,5,14,8,8,8
10,10,8,8,10,10,8,10,10,10,10,10,10,2,10,3,7,6
10,9,7,4,9,15,5,13,12,8,10,10,10,9,15,14,10,10
10,3,13,4,3,13,5,4,3,7,14,11,13,5,12,10,10,10
9,15,5,5,13,5,5,6,9,12,9,13,5,7,4,10,10,10
1,13,7,5,5,5,5,13,7,7,5,5,6,11,4,10,10,10
1,7,13,4,1,5,5,5,14,11,5,4,11,13,7,13,13,12
2,10,2,2,2,2,3,4,10,9,7,6,9,5,13,6,3,6
10,11,12,11,14,10,9,6,10,3,12,10,2,3,4,9,12,10
10,10,3,14,10,10,1,14,11,15,4,10,10,11,4,3,6,10
9,13,12,10,9,13,7,13,12,11,5,15,14,10,2,10,10,10
1,5,5,13,7,7,13,5,5,13,4,10,8,10,11,14,11,14
1,5,5,5,13,13,5,5,5,5,5,13,5,13,12,8,8,8
