18
1,7,4,3,5,6,2,3,7,5,5,5,7,5,6,3,7,6
2,10,3,14,3,12,10,8,9,5,7,5,15,4,9,12,10,10
11,13,12,8,9,7,13,5,5,7,12,2,11,7,5,6,10,10
11,7,5,5,5,13,7,6,2,10,3,15,14,8,3,14,11,14
9,15,5,5,4,2,10,9,13,13,12,10,9,4,10,9,14,10
3,14,2,1,7,15,13,5,5,5,5,13,5,5,13,6,10,10
10,11,13,5,13,13,7,5,5,7,6,3,7,5,5,13,13,14
10,10,3,7,5,7,13,5,4,8,10,11,15,5,7,7,5,12
11,14,9,14,2,11,5,4,3,6,11,14,10,3,12,9,5,4
10,9,6,10,10,11,7,6,9,13,14,8,11,13,7,5,5,4
10,2,10,10,10,10,11,13,7,7,12,3,15,7,15,5,7,4
9,15,12,11,14,10,10,3,14,11,6,8,8,8,8,3,13,4
3,15,6,10,11,15,14,10,10,9,14,3,5,7,4,9,7,4
11,14,10,11,14,10,10,10,10,2,11,14,2,10,3,5,13,6
10,10,10,10,11,14,10,10,8,9,12,10,9,15,12,3,6,10
10,10,10,10,10,10,9,15,7,5,5,13,5,13,4,8,9,12
10,10,10,10,10,9,7,12,9,5,7,5,5,7,5,5,4,2
8,9,13,12,9,5,13,5,5,5,13,5,5,13,5,5,5,12
