18
1,7,6,3,6,2,3,7,5,5,5,5,7,6,1,5,6,2
3,12,9,14,10,11,15,13,5,5,7,4,10,11,7,5,13,14
10,2,3,12,11,14,9,5,5,7,15,4,10,10,9,7,4,10
9,15,13,6,10,10,3,7,6,10,9,6,10,10,2,11,6,10
2,10,2,10,10,8,10,10,10,10,3,12,8,10,9,12,8,10
11,14,10,11,14,1,14,8,9,12,11,5,7,15,7,4,2,10
10,10,9,14,10,1,13,7,7,5,13,5,15,12,9,4,11,14
8,10,3,12,11,5,7,14,9,7,7,5,13,7,5,5,14,10
2,10,9,7,15,6,10,10,3,14,10,2,3,13,5,7,12,8
9,13,7,12,10,11,15,14,9,12,10,10,11,4,1,13,5,6
1,5,13,6,10,10,10,11,5,5,12,10,11,5,5,5,5,14
1,7,5,12,8,8,10,11,6,3,7,14,11,5,7,5,5,12
1,13,5,5,7,7,14,8,9,12,10,11,15,5,15,5,5,4
1,7,5,5,12,11,13,5,7,5,14,11,14,1,15,6,3,4
3,13,5,5,4,10,1,7,13,4,10,10,11,7,12,8,11,4
9,7,5,5,4,10,1,15,5,4,11,15,14,9,5,7,14,2
1,14,3,4,3,14,1,13,5,6,10,8,8,3,5,12,10,10
1,13,13,5,12,8,1,5,5,12,9,5,5,13,5,4,9,12
