18
1,7,5,4,3,5,5,5,5,7,5,5,7,5,5,6,1,6
1,13,5,6,10,3,5,7,6,10,1,7,13,5,4,10,3,12
1,5,7,14,10,9,6,8,10,10,2,11,6,3,6,11,13,6
2,2,11,15,15,5,12,1,13,15,13,14,9,12,8,10,3,12
10,10,10,10,11,5,7,5,6,10,2,11,5,5,4,8,11,6
11,15,14,10,10,3,13,4,11,14,9,14,3,5,5,5,13,12
10,10,10,9,12,11,5,4,10,11,6,10,11,5,5,5,6,2
10,10,11,5,5,15,5,5,12,8,10,11,15,7,5,4,9,12
10,9,14,2,3,15,7,7,7,6,10,10,10,11,7,5,5,4
8,3,12,9,12,10,10,10,9,12,11,14,11,14,11,7,7,4
2,9,7,4,2,10,10,11,7,5,14,9,12,8,10,10,11,6
10,1,13,7,14,11,14,10,9,5,14,3,5,6,10,10,10,10
10,3,7,14,10,10,10,10,3,5,13,13,4,8,10,10,10,10
9,12,10,8,9,12,9,14,11,7,7,7,7,7,14,10,10,10
1,6,11,7,7,6,3,14,10,8,10,8,8,8,11,14,10,10
1,14,10,10,8,9,14,9,13,5,15,7,5,5,13,13,15,12
3,13,14,8,1,7,13,4,1,7,12,11,5,5,5,7,13,4
9,5,13,5,5,13,5,4,1,13,5,13,5,5,5,13,5,4
