18
1,7,5,5,5,7,5,5,5,7,5,5,6,3,7,7,4,2
3,14,3,4,1,15,6,3,5,13,5,5,13,12,10,9,7,12
10,10,9,5,5,12,11,13,6,2,3,7,7,7,13,5,13,6
10,10,3,7,7,5,13,7,13,13,12,10,10,8,1,5,7,12
10,10,10,10,11,6,2,10,2,2,3,13,13,7,6,1,15,4
10,9,14,10,10,11,15,14,11,14,10,2,3,14,10,2,10,2
10,2,10,8,8,10,8,11,14,11,15,14,10,10,9,15,15,14
10,10,10,3,5,13,4,8,8,10,10,10,10,11,4,11,14,10
10,10,10,9,7,5,5,6,3,14,11,13,15,13,6,10,10,10
9,15,13,5,15,5,4,8,9,12,10,2,10,1,13,14,10,10
1,15,4,3,15,4,3,5,4,3,15,14,10,3,5,14,10,10
1,15,4,8,11,4,10,2,2,8,10,11,15,14,2,10,10,10
1,15,4,2,11,6,10,11,14,3,12,8,8,8,11,15,15,14
1,15,5,15,14,11,14,10,9,13,5,5,7,6,10,10,10,10
3,13,4,10,8,8,11,14,2,2,3,6,11,12,10,11,14,10
9,5,5,13,5,5,14,10,10,11,14,10,9,7,14,10,8,10
3,5,5,7,5,5,12,10,9,14,8,11,7,12,10,10,3,12
8,1,5,13,5,5,4,9,5,13,4,8,9,4,9,12,9,4
