18
1,6,3,5,5,7,7,5,7,7,5,5,5,7,5,5,5,6
3,13,15,5,4,8,11,7,14,10,3,5,5,13,5,7,5,14
10,3,13,5,7,5,12,10,11,15,15,5,5,5,5,14,2,10
11,15,5,5,13,5,6,11,12,11,15,7,5,5,5,13,14,10
10,9,7,5,5,5,14,10,2,10,11,13,7,4,2,1,14,10
10,2,10,3,6,3,12,10,11,12,9,4,11,5,13,7,12,8
10,11,15,15,15,13,6,10,11,5,5,5,13,6,2,10,1,6
11,12,10,10,10,3,14,10,9,7,7,5,7,15,15,14,3,12
11,7,14,10,10,10,10,10,3,14,10,3,14,10,10,11,15,6
10,10,10,10,10,11,15,14,9,12,10,10,10,10,10,10,10,8
10,8,9,12,9,14,10,9,5,4,10,10,10,8,8,10,9,4
11,6,3,5,6,10,9,7,5,4,10,10,11,5,7,14,3,6
10,10,9,6,9,12,1,15,5,4,11,14,10,1,14,10,10,10
10,10,3,13,5,5,7,13,5,5,14,11,14,2,10,10,11,14
10,10,11,5,5,4,9,5,7,4,10,10,10,11,14,11,12,10
10,10,11,5,5,5,5,5,13,6,11,14,11,14,10,9,6,10
10,10,11,7,5,7,5,5,5,15,12,9,12,10,10,1,14,10
9,13,12,9,5,13,5,5,5,13,5,5,5,12,9,5,12,8
