18
1,7,5,5,7,4,2,2,1,7,5,7,4,3,5,7,5,6
3,12,3,5,15,4,11,13,5,15,4,9,6,10,2,9,6,8
11,6,11,6,11,6,9,5,7,13,5,7,12,9,14,3,15,4
11,14,10,11,14,9,5,5,13,7,5,13,5,7,13,14,11,6
10,10,10,10,10,1,7,6,3,15,5,5,4,9,6,8,10,10
10,10,11,14,11,7,14,9,12,9,7,7,5,5,13,5,14,10
10,10,10,10,10,8,9,5,7,5,13,13,5,7,4,1,12,10
10,10,10,10,9,6,3,4,9,7,6,1,7,12,3,6,3,14
10,10,11,12,1,13,13,6,3,14,11,7,15,6,10,10,10,10
10,11,14,3,5,5,6,10,9,12,10,10,8,9,12,11,13,12
8,11,13,13,5,6,11,12,3,5,12,9,5,6,3,13,6,2
3,15,5,5,5,12,9,5,15,7,6,2,3,13,15,4,10,10
10,9,5,6,1,5,5,7,13,14,11,14,9,6,11,6,11,14
10,2,3,12,3,5,5,13,5,14,10,10,2,10,10,11,14,10
10,10,11,6,9,7,5,5,5,14,10,11,13,14,10,10,10,10
10,11,12,11,7,13,5,7,5,13,14,10,2,10,10,10,11,14
10,10,3,12,10,2,3,13,5,6,8,11,13,15,13,13,14,10
9,12,9,5,13,13,13,5,4,8,1,13,5,13,4,1,12,8
