18
1,5,6,3,5,7,5,7,5,5,4,3,6,1,6,2,3,4
3,7,14,9,6,11,7,15,5,5,5,12,9,7,13,14,11,6
10,8,8,1,14,10,10,10,2,2,2,1,5,14,3,15,14,10
9,7,5,7,12,8,10,11,13,15,14,3,5,14,8,10,10,10
2,11,4,11,5,5,12,11,6,10,10,11,4,11,7,15,14,10
11,15,5,13,7,7,4,10,10,10,11,13,6,10,10,8,8,10
10,11,6,2,8,9,6,8,8,10,8,3,14,10,11,6,3,14
10,10,10,10,3,7,15,7,5,13,7,12,10,11,14,10,10,10
11,14,10,10,10,8,8,8,3,7,14,3,12,10,10,10,10,10
8,10,9,14,9,6,3,4,9,12,10,9,6,10,10,10,11,14
2,10,2,11,7,14,11,5,5,5,12,3,13,14,10,11,14,10
11,13,13,13,12,11,13,5,5,5,7,14,3,15,14,11,14,10
11,6,2,2,3,14,1,5,5,7,12,10,10,8,9,12,10,8
10,10,10,9,14,10,2,3,6,11,6,10,9,5,7,5,13,6
10,9,13,6,10,10,11,12,9,14,8,9,5,5,15,5,5,12
11,7,6,11,14,10,11,5,7,13,5,4,3,6,11,5,5,6
10,8,8,10,8,9,14,2,9,7,7,5,14,11,14,1,5,14
9,5,5,13,5,4,9,13,5,12,9,4,8,8,8,1,5,12
