18
1,6,3,5,5,5,7,5,5,5,6,1,7,6,2,1,6,2
3,12,9,5,7,5,13,5,7,5,14,1,14,11,13,5,13,14
11,6,1,5,15,5,5,4,11,6,10,3,13,13,4,1,6,10
11,14,3,5,13,5,5,6,10,10,11,15,5,5,5,7,13,14
10,11,13,5,5,5,7,14,10,10,8,10,3,4,3,13,6,10
10,10,1,5,7,5,13,14,11,14,1,13,15,6,11,4,10,10
10,11,7,7,14,3,6,11,14,11,7,5,14,10,11,6,11,14
8,10,10,10,11,14,10,10,8,9,13,4,10,9,12,10,10,10
2,10,10,8,10,10,11,12,3,6,1,6,10,1,7,12,11,14
11,14,8,3,12,8,10,2,9,14,2,10,11,6,10,3,14,10
10,11,6,11,5,6,10,10,1,15,12,10,10,9,13,14,10,8
10,8,10,11,6,10,10,11,5,13,5,15,12,3,6,10,9,6
11,6,10,10,10,9,15,14,2,1,7,14,2,10,9,14,3,14
10,9,13,12,11,4,10,8,10,3,12,9,13,15,4,9,12,10
9,5,7,4,11,5,13,5,13,13,5,5,5,13,6,1,6,10
1,7,13,4,11,5,6,2,2,1,5,7,5,5,15,7,12,10
1,13,6,2,8,3,13,12,11,7,5,13,5,7,12,9,7,14
1,5,13,13,5,13,5,5,12,9,5,5,5,13,4,1,12,8
