18
1,7,5,5,5,5,5,5,5,7,4,3,4,2,2,2,2,2
3,13,5,4,1,5,7,5,5,13,6,11,6,10,10,10,11,12
9,7,5,4,2,3,15,5,5,5,12,8,11,15,15,15,14,2
3,14,3,6,11,14,9,7,7,5,5,5,12,8,10,10,11,14
11,14,8,11,14,10,1,14,9,5,5,5,7,7,14,10,10,10
10,11,5,12,9,15,5,13,5,5,7,4,10,11,14,11,14,10
10,11,7,5,5,12,2,3,5,7,13,7,14,10,11,14,8,10
10,10,9,7,5,4,10,11,4,9,4,10,10,10,8,11,4,8
8,11,5,13,7,4,10,11,7,6,3,12,11,14,3,15,7,4
3,12,1,5,15,4,10,10,9,12,10,2,10,8,10,10,11,6
10,2,3,5,15,5,13,15,5,5,14,11,15,6,10,10,10,10
10,10,11,7,15,7,6,11,7,4,10,10,10,10,10,10,10,10
11,13,12,10,8,10,9,14,9,5,13,12,10,9,14,10,11,14
10,2,2,10,3,13,5,13,5,5,7,6,10,2,10,10,10,10
11,12,10,10,11,5,5,5,7,7,12,10,11,12,9,15,12,8
10,3,14,10,11,5,4,3,15,13,5,12,9,5,7,12,3,4
9,12,11,14,9,7,4,10,9,7,5,7,5,5,13,7,15,4
1,5,12,9,5,13,5,12,1,13,4,8,1,5,5,12,9,4
