18
1,6,3,7,5,6,2,2,2,3,4,1,5,7,5,5,5,6
3,14,10,9,6,10,11,14,11,15,6,1,7,14,1,5,5,14
8,11,12,1,14,9,12,9,14,8,9,5,12,10,1,5,5,14
3,12,3,7,13,5,7,5,15,7,6,1,5,14,1,5,5,14
10,2,10,10,3,5,13,4,10,8,8,2,3,15,5,5,7,12
11,15,14,10,9,5,5,7,12,3,4,10,10,10,1,5,15,4
10,10,10,11,5,7,5,13,5,15,4,11,14,11,6,1,13,6
10,10,11,14,1,13,5,7,5,15,7,14,10,10,8,3,5,12
10,8,8,8,1,5,7,14,3,14,10,10,11,15,4,10,1,6
10,3,7,5,5,5,13,14,9,12,10,11,14,11,5,13,5,12
11,15,13,5,5,5,6,11,5,5,12,8,9,15,7,6,2,2
10,9,5,7,5,5,12,9,5,7,5,4,3,12,10,11,14,10
10,3,7,15,6,2,2,3,7,13,5,5,13,6,10,10,10,10
11,15,14,10,9,15,12,10,11,5,5,7,5,12,10,10,9,12
10,10,10,10,2,11,5,13,15,5,5,13,7,5,14,9,7,4
10,10,10,11,14,9,5,6,9,7,5,7,13,4,10,3,13,4
10,10,10,10,10,3,5,12,3,13,5,13,5,7,12,9,5,6
9,12,9,12,9,13,5,4,9,5,5,5,5,13,5,5,5,12
