18
1,6,3,5,7,5,5,4,3,7,5,7,7,7,6,3,6,2
1,14,9,5,13,7,6,3,14,9,4,8,8,10,10,10,10,10
1,13,7,5,5,14,10,10,9,7,5,4,1,14,11,14,10,10
2,3,15,5,5,12,11,14,3,12,2,3,7,12,8,8,8,10
10,11,14,1,7,7,12,8,9,6,10,10,11,5,5,7,5,12
10,10,10,3,13,13,5,5,5,15,13,12,9,5,5,15,5,4
11,14,10,9,5,7,5,5,5,13,5,6,3,7,5,12,2,2
10,10,11,5,5,13,7,5,5,5,6,10,10,11,6,3,13,14
10,10,10,1,7,5,13,4,3,6,10,11,14,10,9,12,3,12
10,10,10,2,11,7,5,5,13,12,11,14,11,15,5,7,13,4
10,11,15,14,11,14,3,7,5,5,12,8,10,10,1,13,5,6
9,12,8,9,14,11,13,15,5,5,5,7,12,8,1,7,7,14
3,7,7,7,14,11,7,15,5,7,7,13,5,6,1,12,10,10
10,10,11,14,11,14,10,10,1,14,11,5,5,13,7,4,10,10
11,14,10,10,10,10,10,10,3,14,11,6,1,5,15,5,15,14
10,10,10,10,10,10,11,15,14,8,10,10,1,5,15,4,10,10
10,11,14,10,10,11,12,10,11,4,10,11,6,1,15,4,10,10
8,8,8,9,12,9,4,8,9,5,12,8,9,5,13,5,12,8
