18
1,6,1,5,7,5,4,1,5,7,5,5,5,7,5,7,7,4
3,12,1,7,13,5,4,3,5,13,4,2,3,13,5,12,9,6
11,5,5,13,7,5,5,15,5,5,5,15,13,5,7,7,7,14
10,2,1,5,13,5,6,11,5,5,5,13,5,7,12,10,11,14
11,13,5,5,5,5,13,13,7,5,7,5,5,13,6,10,10,10
11,5,5,7,5,5,7,5,13,5,15,5,7,7,15,14,10,10
9,7,5,13,7,4,9,5,5,7,13,5,12,10,10,10,10,10
1,15,7,5,13,5,5,5,5,13,7,7,6,10,10,9,12,8
2,10,11,7,7,7,5,5,7,6,10,10,11,14,9,5,5,6
10,10,8,10,10,11,6,2,9,12,10,10,10,10,1,5,7,12
9,13,7,12,11,12,11,15,6,3,12,10,10,9,5,5,13,6
1,7,14,2,10,3,15,14,11,15,7,15,14,2,3,7,4,10
3,14,11,14,10,10,8,10,10,10,10,8,10,11,14,9,6,10
10,8,10,9,12,9,6,10,10,10,10,3,15,14,10,3,14,10
10,3,12,1,5,7,12,8,8,10,10,10,8,8,10,8,9,14
10,9,6,1,7,13,5,5,5,14,10,11,6,1,14,3,6,10
10,3,13,5,13,7,5,7,7,13,13,12,8,3,13,14,10,10
9,13,5,5,5,13,5,13,13,5,5,5,5,13,4,8,9,12
