18
1,5,7,4,2,2,3,4,1,7,6,2,2,3,7,5,7,4
3,7,13,6,10,10,9,7,6,10,11,14,10,10,10,2,11,6
10,10,1,13,14,11,7,12,11,15,12,10,10,10,8,9,14,8
10,10,3,5,12,10,9,4,10,10,2,10,10,10,1,5,13,6
11,14,11,5,7,13,5,4,8,10,11,15,15,14,1,5,5,12
10,11,15,5,13,7,5,5,5,14,10,11,13,13,5,5,5,6
10,8,11,5,5,13,5,7,6,11,12,11,5,4,1,5,7,12
10,3,13,5,5,5,7,12,8,9,6,11,5,5,5,6,9,6
11,15,5,5,5,5,15,4,3,6,10,10,3,5,5,13,6,10
10,9,5,5,5,7,12,3,13,12,10,10,10,3,6,2,11,14
10,3,5,5,5,15,4,9,7,7,13,14,11,14,10,10,8,10
10,11,5,5,6,9,6,2,10,9,7,14,10,10,11,12,2,10
10,10,1,5,13,7,13,15,12,1,12,11,14,8,11,5,13,12
10,11,7,5,5,13,5,13,5,5,6,10,10,2,10,2,3,4
10,11,14,1,7,7,7,5,5,5,13,15,14,10,11,15,15,4
10,10,10,2,10,10,9,5,5,5,6,10,10,10,10,10,11,6
11,14,10,9,14,8,1,5,5,5,14,10,11,15,12,10,10,10
8,8,9,5,13,5,5,5,5,5,13,12,8,9,4,8,8,8
