18
1,7,5,4,2,3,5,7,5,5,5,4,3,5,5,7,5,4
1,13,5,6,10,10,2,10,3,5,7,5,13,5,7,13,5,6
1,7,5,12,11,15,14,10,10,1,15,4,3,6,10,1,7,12
1,13,5,6,10,10,10,10,10,1,13,7,12,9,13,7,13,4
1,5,5,15,12,10,9,13,14,1,5,13,5,7,5,15,7,4
2,2,2,10,2,10,3,5,12,3,5,5,5,13,5,15,13,4
10,10,10,10,11,15,15,5,5,13,5,7,7,5,7,13,5,4
10,11,14,10,10,10,8,3,5,5,7,15,13,5,13,7,5,6
10,10,11,15,14,11,5,14,3,6,10,9,6,2,3,12,2,10
11,12,10,8,8,9,4,8,9,14,10,3,13,14,11,5,13,14
10,3,13,5,5,5,5,7,5,12,11,14,2,10,11,5,4,10
9,13,5,6,1,6,1,15,5,6,10,11,12,9,15,5,4,10
3,7,5,14,3,14,3,13,4,10,11,14,2,2,11,6,2,10
10,11,5,14,11,15,13,7,4,10,10,10,10,9,14,9,12,10
10,10,2,11,12,10,2,10,3,15,14,10,10,3,13,7,5,14
10,9,14,11,4,10,11,15,14,11,14,10,11,15,4,9,4,10
11,5,14,9,6,10,10,10,10,8,8,11,12,11,4,3,5,14
8,1,12,1,12,8,8,8,9,5,5,13,5,13,5,13,4,8
