18
1,5,6,1,5,5,7,5,7,4,3,6,3,5,5,7,5,4
2,1,14,1,7,5,13,6,10,2,10,10,11,5,5,13,5,6
10,3,12,2,10,3,6,11,14,10,10,11,15,5,5,7,5,12
11,15,4,10,11,12,8,8,11,13,14,10,9,7,7,14,3,4
8,11,5,13,12,1,6,3,14,3,13,14,3,12,10,9,14,2
1,13,7,5,4,3,14,10,10,9,6,10,11,4,11,4,11,14
1,5,13,6,3,14,10,10,9,7,13,12,11,4,9,6,10,10
3,5,7,13,12,8,9,14,1,13,5,4,9,6,1,14,9,14
10,1,15,5,5,5,7,14,3,6,2,1,5,14,1,15,4,10
11,5,13,5,6,2,10,10,9,14,11,7,5,13,7,15,4,10
10,1,5,5,15,13,12,9,5,13,14,9,7,4,10,9,4,8
10,3,7,5,15,5,5,5,7,5,13,7,13,7,13,5,4,2
8,8,9,5,13,7,5,6,11,7,6,11,7,13,5,5,4,10
3,5,5,7,5,13,4,11,14,10,10,10,9,7,5,5,4,10
9,5,7,13,5,5,4,10,10,10,10,10,1,13,7,5,4,10
1,5,13,7,5,5,5,15,14,11,14,11,5,5,13,7,5,14
3,5,4,9,7,5,4,10,10,10,11,14,2,3,7,14,3,12
9,5,5,5,13,5,4,8,9,12,8,8,9,12,8,9,13,4
