18
1,7,7,5,5,4,2,3,7,5,7,5,6,3,7,7,7,6
2,10,11,5,5,5,13,14,8,1,13,6,11,14,10,10,10,10
11,12,9,7,5,5,6,11,7,5,5,13,12,8,8,10,10,10
10,3,7,13,5,7,13,12,10,2,2,2,2,2,1,14,10,10
10,11,14,3,6,9,7,4,11,14,10,10,11,14,3,13,12,10
11,14,10,10,9,5,13,6,8,10,11,14,10,10,11,4,3,14
8,10,9,15,5,5,5,15,6,11,14,10,10,10,11,4,10,10
1,14,1,15,6,1,5,14,9,14,8,9,14,9,13,4,10,8
1,14,3,14,9,7,5,14,3,14,2,2,10,2,1,6,9,6
2,10,10,11,6,9,6,10,9,12,10,10,11,14,3,13,5,14
11,12,10,10,11,7,14,10,3,6,10,11,14,10,11,4,2,10
10,2,11,14,10,10,11,15,14,10,10,10,8,9,15,4,11,12
11,15,14,10,10,11,14,10,10,11,13,12,3,5,13,7,14,2
8,8,10,10,11,14,10,11,15,15,5,5,15,6,3,14,9,12
2,1,15,14,10,10,10,10,10,11,5,4,10,9,12,10,2,2
11,7,12,10,10,8,8,10,10,9,5,7,13,5,4,9,13,14
10,11,4,11,13,5,4,10,10,1,5,15,5,5,6,3,5,12
8,9,5,13,5,5,5,12,8,1,5,13,5,4,8,9,5,4
