18
1,6,3,7,5,7,5,5,4,1,7,5,7,5,5,5,5,6
3,13,14,9,7,13,7,5,7,5,13,5,13,5,7,5,5,12
9,6,10,1,12,1,13,6,9,6,3,6,1,7,13,7,5,4
3,12,8,1,7,5,5,13,7,12,10,11,5,13,5,13,7,6
9,7,7,7,13,5,7,5,12,3,14,10,3,5,7,6,11,12
3,12,8,11,5,5,13,5,5,14,8,8,10,3,14,10,10,2
10,3,6,9,5,6,3,5,7,13,6,2,10,8,8,9,13,14
11,12,8,1,5,15,14,3,13,4,11,14,10,3,5,5,5,14
11,5,5,5,7,13,14,10,3,7,14,11,12,9,4,3,5,14
9,6,3,5,15,4,10,10,9,12,10,11,6,2,3,12,2,10
3,13,12,1,15,6,8,9,7,4,10,10,11,14,9,6,10,10
9,5,6,1,14,10,1,5,15,5,15,15,14,9,5,12,10,10
3,5,12,3,12,10,1,7,14,3,12,10,11,6,3,5,15,14
9,7,4,10,2,10,3,15,14,9,7,12,8,9,13,6,10,8
3,13,5,13,12,9,14,10,10,2,11,7,7,5,5,13,15,4
9,7,5,4,3,4,10,10,11,15,14,8,11,4,2,2,10,2
3,13,5,7,13,5,12,8,10,10,10,3,13,4,10,11,14,10
9,5,5,13,5,5,5,4,9,12,8,9,5,5,13,12,9,12
