18
1,6,3,4,2,3,6,3,5,5,5,5,7,4,1,5,7,4
3,15,14,3,14,11,14,9,6,2,2,3,14,2,1,5,15,4
10,10,10,10,11,14,10,1,15,14,11,14,10,10,2,3,13,6
10,8,9,12,8,10,10,3,12,11,12,8,9,15,15,14,3,12
10,1,5,5,7,12,11,14,3,15,5,5,5,12,8,10,9,4
10,2,3,5,13,4,8,9,14,11,5,7,5,5,5,14,3,4
10,11,15,4,2,2,3,7,13,15,4,9,5,7,4,10,11,4
10,10,11,6,11,15,14,11,4,11,5,7,5,13,4,10,10,2
11,12,10,9,12,8,11,14,3,14,3,13,5,5,5,15,13,14
11,5,13,5,7,4,10,10,9,12,10,3,5,7,4,10,1,14
9,5,5,5,15,7,14,10,3,6,11,14,3,13,4,10,1,14
2,1,7,5,13,14,10,10,10,9,14,9,13,5,5,15,5,14
11,7,15,7,6,10,9,13,14,1,15,4,3,4,3,13,6,10
10,10,10,10,10,10,2,2,10,1,13,6,10,2,9,7,14,10
10,10,10,10,10,10,9,13,12,3,5,14,9,13,5,12,11,12
10,10,10,10,10,9,5,5,7,13,7,13,5,7,5,4,11,4
11,14,11,14,11,5,5,5,13,5,13,7,5,15,5,4,11,4
8,9,12,9,13,5,5,5,5,5,5,13,5,13,5,4,9,4
