18
1,7,4,3,5,7,7,5,5,5,5,5,5,7,5,7,5,4
2,11,5,13,4,8,11,7,7,5,5,6,3,15,5,13,5,4
10,9,5,5,7,5,14,10,8,1,5,13,15,15,5,5,5,6
11,6,1,7,13,4,10,10,3,5,5,5,12,10,1,7,5,12
10,11,7,15,6,2,10,10,11,7,7,6,2,10,1,13,5,4
10,10,8,8,11,13,12,9,14,8,10,9,13,13,6,2,2,2
9,15,7,5,13,6,1,5,15,5,13,5,7,7,13,13,13,12
1,14,9,6,1,12,1,7,13,4,3,5,12,9,7,5,5,4
3,14,1,15,7,5,7,12,3,6,11,5,4,2,11,7,6,2
10,10,3,14,9,4,11,4,11,12,10,2,2,9,12,8,9,14
10,11,14,10,3,7,15,5,13,5,13,15,12,1,7,5,5,14
11,14,10,11,14,10,9,7,5,6,2,11,5,5,15,4,1,12
10,10,10,10,10,11,7,13,6,10,11,15,5,5,13,5,7,4
10,9,14,10,10,10,11,6,10,10,10,11,5,5,5,5,13,6
10,1,15,14,10,10,10,8,11,14,10,11,6,3,5,4,3,14
10,1,14,8,9,12,11,4,10,10,11,14,8,10,2,3,14,10
9,7,15,5,5,5,13,5,14,10,10,11,7,13,13,12,8,10
1,12,9,5,5,5,5,4,8,9,12,8,9,5,5,5,5,12
