18
1,7,5,5,5,5,6,2,3,6,2,3,7,5,5,5,5,4
2,10,2,3,5,5,14,9,14,10,10,10,9,5,5,5,7,4
11,14,11,15,5,6,9,5,12,10,11,14,3,5,5,7,13,4
10,9,12,9,5,15,5,5,6,11,14,10,10,1,5,15,5,4
11,5,6,2,3,13,5,5,12,10,8,8,9,5,5,13,7,4
11,6,11,15,13,5,7,5,5,13,7,7,5,6,2,3,13,4
10,10,10,11,7,5,15,5,5,5,14,10,3,15,13,13,5,4
10,8,8,8,9,6,11,5,5,5,14,11,14,9,5,5,5,6
10,2,2,2,2,10,9,7,7,6,10,10,11,5,5,7,5,12
11,15,13,15,13,12,3,12,9,12,11,14,9,7,5,12,2,2
11,14,2,10,3,4,11,5,5,5,12,10,3,15,5,5,13,12
10,9,14,11,13,5,15,5,5,5,5,15,13,13,7,5,5,4
10,1,15,14,3,7,15,5,5,7,7,14,3,7,15,7,4,2
10,3,14,11,15,15,14,2,3,13,14,10,10,10,10,11,5,12
10,10,8,10,10,10,11,14,11,4,10,11,15,14,10,9,7,4
9,13,7,12,10,10,10,11,13,6,10,10,10,11,14,2,10,2
3,6,10,3,12,10,10,8,3,12,10,10,10,10,10,9,13,14
8,9,12,9,4,8,8,1,13,4,8,9,12,8,9,5,5,12
