18
1,6,2,3,5,5,5,7,5,7,5,5,5,5,7,5,5,4
3,14,10,10,3,7,5,15,5,13,5,5,5,5,13,5,5,6
10,11,14,10,10,11,5,15,6,3,4,2,1,6,3,7,6,10
10,10,11,14,10,8,3,14,11,15,5,13,5,12,10,8,9,12
11,14,8,11,12,1,12,10,11,13,5,5,5,6,9,5,5,6
10,10,2,9,6,2,2,11,14,2,3,5,5,13,5,5,7,12
10,10,11,7,14,11,14,10,10,10,11,5,7,5,5,7,13,4
10,9,14,10,11,14,11,14,9,13,14,1,15,6,1,13,7,6
9,5,14,8,8,8,10,10,3,6,10,3,12,10,1,6,10,10
1,5,15,5,5,5,12,10,11,12,10,11,4,9,5,13,14,10
1,7,12,1,5,7,5,15,13,5,12,11,6,2,3,5,14,10
3,12,2,3,5,13,6,9,5,5,5,14,10,9,14,1,12,10
9,5,15,13,7,7,14,2,2,3,6,10,10,2,11,7,6,10
3,5,13,5,14,10,11,15,15,12,9,15,14,10,10,10,9,12
9,5,5,6,8,10,10,10,10,1,5,12,11,15,15,15,7,6
1,5,5,14,3,12,10,8,9,5,7,4,10,10,10,10,10,10
2,1,7,12,11,4,10,3,6,1,13,6,10,8,8,10,10,10
9,5,13,4,9,5,13,12,9,5,5,12,9,5,4,8,8,8
