18
1,7,6,3,4,2,3,5,5,5,5,7,5,7,5,5,7,4
1,12,11,13,5,14,9,7,7,6,3,13,7,13,4,3,13,4
3,7,14,3,4,10,1,14,10,10,10,1,15,5,5,14,2,2
10,8,11,13,4,9,5,14,10,10,10,3,15,7,6,10,10,10
11,6,9,7,5,5,5,15,14,9,13,12,8,10,8,10,9,14
10,11,5,15,5,5,5,15,13,5,4,2,3,13,4,10,1,14
11,15,5,13,5,5,7,13,7,7,4,11,15,5,5,15,5,12
10,11,5,5,7,5,13,5,12,9,5,12,9,7,5,14,2,2
10,9,5,5,15,5,6,2,3,6,2,3,5,13,7,13,13,12
10,3,5,5,13,4,11,15,13,12,11,15,5,7,13,5,5,6
10,9,7,5,4,2,10,8,2,2,10,11,5,15,5,4,3,14
11,5,15,5,4,10,11,7,13,13,15,14,3,13,7,4,8,8
10,1,15,5,6,11,14,10,1,5,14,10,11,7,13,5,5,4
8,1,15,4,10,10,8,10,1,5,12,10,11,14,3,4,3,4
1,6,10,3,14,11,7,13,5,5,4,10,10,10,11,5,14,2
1,14,11,14,11,14,11,5,5,5,5,15,14,11,13,6,10,10
3,12,10,10,10,10,11,5,7,5,5,12,10,10,1,14,10,10
9,5,12,8,8,8,9,5,13,5,5,4,8,8,1,12,9,12
