18
1,5,6,1,6,3,5,5,5,5,5,7,6,3,7,6,2,2
2,1,14,1,13,15,5,6,2,3,7,14,11,14,10,10,11,14
9,7,13,7,5,13,4,10,11,14,10,10,11,14,10,11,12,10
3,13,4,9,5,5,6,9,12,8,10,10,10,10,10,10,1,12
9,7,5,5,5,6,11,6,2,3,15,14,10,10,10,11,5,4
3,14,3,6,2,11,14,10,11,14,8,11,14,11,14,11,6,2
10,10,10,11,13,14,10,9,14,11,4,11,12,9,13,14,10,10
10,10,10,10,1,12,8,3,12,11,7,13,5,5,5,14,10,10
8,10,10,11,4,3,6,10,3,14,10,3,7,5,5,12,9,14
1,15,12,11,6,10,8,10,9,12,8,10,9,5,5,7,4,10
3,15,5,14,11,13,7,13,5,5,7,13,5,4,3,15,7,14
10,10,1,15,15,6,11,4,3,7,13,4,2,2,10,10,8,10
11,14,2,10,10,9,15,5,12,9,5,7,15,12,11,15,6,10
10,10,11,14,10,3,13,7,4,1,7,13,14,2,10,10,9,14
10,10,10,8,8,8,1,15,5,7,13,6,11,15,14,10,3,12
10,11,13,5,5,7,5,15,4,10,1,12,10,11,12,8,9,4
10,9,7,7,7,14,3,13,5,15,5,4,9,13,5,7,5,4
8,1,12,8,8,9,13,5,4,9,5,4,1,5,5,13,5,4
