18
1,5,6,2,3,4,1,7,5,5,5,5,6,3,7,5,7,6
1,7,14,11,13,5,5,15,4,2,3,5,13,14,8,1,14,8
3,14,10,10,1,6,2,10,2,10,11,7,5,13,7,7,15,6
8,10,10,10,3,12,9,15,12,11,14,10,3,5,12,10,8,8
3,12,11,14,11,7,5,15,6,10,10,10,9,5,7,13,5,6
9,6,10,10,10,10,1,14,9,13,14,9,7,5,13,5,5,12
1,15,12,9,14,10,3,13,5,4,9,5,13,6,3,5,5,4
3,13,7,6,10,11,14,3,5,5,7,7,5,13,13,7,5,6
9,6,8,10,11,14,9,15,7,6,10,10,2,2,3,13,6,10
1,15,4,8,10,10,2,10,9,12,10,10,10,11,14,1,15,12
3,12,3,6,10,10,11,15,7,7,14,11,14,10,10,1,15,4
9,5,15,15,14,10,8,8,8,8,8,8,9,15,14,1,15,4
3,5,14,10,8,11,6,3,7,5,7,7,7,12,10,1,15,6
11,6,10,10,3,12,10,11,15,6,10,10,10,2,10,1,12,10
8,10,10,11,13,6,10,10,10,9,14,10,11,12,9,7,5,12
1,15,14,10,1,14,11,14,9,6,11,14,10,1,5,14,3,6
3,12,11,12,3,12,11,14,1,14,10,10,10,1,5,13,12,10
9,4,9,5,13,5,12,8,1,12,8,9,13,5,5,5,5,12
