16
1,7,7,5,5,5,7,5,5,5,5,5,5,5,5,6
1,14,9,5,5,5,13,7,7,6,3,5,7,5,5,12
2,11,7,5,5,5,7,12,10,11,15,7,13,5,5,4
11,12,11,5,5,5,13,6,8,8,11,13,5,6,2,2
11,5,13,5,5,7,5,14,3,7,13,5,4,11,12,10
11,7,5,5,7,13,4,11,14,10,3,5,5,13,4,10
10,11,5,5,13,7,4,8,8,10,9,5,7,5,5,14
10,11,7,4,1,15,4,3,6,10,3,7,13,5,4,8
11,14,11,5,7,13,5,13,12,10,10,10,3,5,7,6
10,10,10,2,9,6,3,6,2,10,11,14,11,4,8,10
10,10,11,12,1,14,10,10,11,14,10,10,10,3,5,12
10,8,11,5,7,12,11,13,12,9,12,11,15,13,5,6
10,1,15,6,9,7,14,2,3,7,7,15,14,3,5,12
10,3,12,10,1,14,10,9,14,8,8,10,10,9,7,4
11,13,4,9,5,14,10,3,13,5,4,10,10,3,15,6
9,5,5,5,5,13,13,13,5,5,4,8,8,8,8,8
