16
1,7,6,2,2,3,6,3,7,5,6,3,7,6,2,2
2,10,10,10,10,10,10,10,10,2,10,10,8,9,15,14
11,15,15,14,11,12,11,14,11,14,10,10,2,3,14,10
10,10,8,11,12,1,12,10,8,9,14,10,9,14,10,10
10,10,1,14,3,5,5,15,5,4,11,15,6,11,15,14
10,8,1,12,9,5,5,13,7,4,10,8,9,12,10,10
11,5,5,6,1,6,3,5,13,7,13,7,5,6,10,10
10,2,2,11,6,10,10,3,6,9,6,11,7,14,10,10
9,15,12,10,9,15,12,9,14,2,11,14,8,9,15,12
1,13,4,10,3,13,5,5,15,12,10,10,1,5,15,6
2,3,5,13,15,6,3,7,13,7,14,10,3,7,12,10
9,13,6,1,14,11,14,10,1,12,8,10,8,9,6,10
3,5,13,7,12,10,8,11,5,7,5,13,6,3,15,14
11,5,4,11,4,11,5,13,5,14,3,7,15,14,10,10
11,5,4,11,5,14,1,7,5,13,14,8,10,8,10,8
9,5,4,9,4,8,1,13,5,5,13,5,12,1,13,4
