16
1,7,6,1,5,5,7,5,5,5,5,5,7,7,7,6
3,12,11,7,5,7,13,5,5,5,5,5,12,8,8,10
11,4,10,11,7,13,7,5,5,4,2,3,6,2,2,10
11,4,10,8,8,1,13,5,7,5,14,10,10,10,10,10
10,2,11,7,7,5,7,5,13,4,11,14,10,11,15,14
10,10,10,10,11,7,13,5,5,6,8,8,9,12,10,10
10,10,10,10,10,11,7,5,5,13,7,5,5,5,15,12
10,10,10,10,10,10,10,3,6,3,13,6,3,7,13,4
9,15,12,8,8,10,10,9,14,11,6,10,10,11,5,4
1,15,6,3,6,10,10,2,11,14,10,11,14,11,7,6
3,12,10,10,11,12,11,13,12,8,11,12,10,10,8,8
11,4,9,12,11,5,12,3,5,6,11,6,11,15,5,4
9,6,3,6,9,7,4,11,4,10,8,8,8,10,2,2
2,10,10,10,1,15,4,11,5,15,7,5,5,13,15,12
9,14,10,10,3,13,7,14,1,14,11,5,7,5,13,4
1,13,12,8,9,4,8,8,1,12,9,5,13,5,5,4
