16
1,7,7,6,3,7,5,7,5,5,5,7,5,4,2,2
1,15,14,11,14,10,2,10,3,5,5,15,5,4,9,14
3,14,10,10,10,11,15,13,15,5,5,13,6,2,2,10
10,10,10,10,11,14,10,3,12,2,2,3,15,15,14,10
10,10,11,14,10,10,11,14,2,10,10,10,10,10,10,10
10,11,14,10,10,8,8,9,13,15,13,14,10,9,14,10
10,10,10,9,13,7,5,5,7,15,6,10,10,3,13,12
10,8,9,5,5,13,4,3,14,10,10,10,11,15,7,4
11,5,5,5,7,5,6,9,12,10,11,13,12,10,9,4
10,3,6,2,10,2,10,3,5,12,9,5,5,15,4,2
10,8,10,10,10,10,10,11,6,2,3,7,7,14,3,14
11,5,15,15,14,10,10,10,11,13,12,10,10,11,14,10
10,3,12,8,8,10,10,10,11,7,5,12,11,14,10,10
11,13,5,5,5,15,15,14,10,9,7,7,14,10,10,10
10,3,5,5,7,13,12,11,14,3,12,8,10,10,10,10
8,9,5,5,13,5,5,12,8,9,5,4,8,8,8,8
