16
1,7,5,7,7,5,7,5,5,5,5,5,5,5,5,6
3,15,4,8,9,7,13,6,3,5,7,5,5,5,7,14
10,8,1,5,5,15,5,12,11,6,11,7,7,5,12,10
10,3,7,7,5,13,5,5,12,11,12,10,11,5,5,14
11,12,11,15,5,5,5,4,2,10,2,10,9,7,4,10
9,4,11,13,5,5,7,6,10,10,10,10,1,13,6,10
2,2,10,2,2,3,14,8,9,15,15,15,6,2,10,10
10,11,14,10,10,10,10,3,6,10,10,8,11,13,13,12
10,8,11,12,11,14,10,9,14,11,14,3,15,6,3,6
10,3,15,5,14,10,11,5,13,14,9,12,10,10,10,10
11,12,11,4,8,9,13,6,1,13,7,4,10,10,10,10
10,3,15,5,5,4,1,13,5,5,13,6,10,9,14,10
10,11,13,6,3,6,2,3,7,5,5,13,13,6,10,10
10,10,1,14,10,10,10,11,13,5,5,7,4,11,15,14
11,14,3,12,10,11,14,10,1,5,7,13,5,12,9,14
8,8,9,5,12,8,9,12,1,5,13,5,5,5,4,8
