16
1,6,3,4,2,1,5,7,5,5,7,6,2,2,2,2
1,14,9,7,13,7,5,13,5,6,10,11,14,11,13,14
1,14,3,14,2,11,5,5,5,12,11,14,11,14,2,10
2,11,14,9,13,13,7,5,5,4,10,8,8,11,14,10
11,14,9,5,6,1,13,7,5,5,14,3,5,12,10,10
10,11,5,5,13,5,6,9,5,6,10,9,5,4,9,14
10,11,5,5,5,5,15,5,5,15,13,7,5,5,5,14
11,13,7,4,1,5,12,3,6,10,2,11,5,7,7,14
10,3,13,7,5,5,4,9,13,14,11,14,1,12,8,8
10,10,3,13,5,5,7,4,3,15,13,13,7,5,5,4
10,10,11,7,6,2,10,2,10,11,5,7,13,5,4,2
10,10,10,10,9,13,13,12,8,9,7,13,7,5,5,14
10,10,10,10,1,6,2,2,1,5,15,5,13,5,7,12
9,15,14,11,5,13,15,15,5,7,13,7,5,5,13,4
3,14,10,10,1,6,10,10,1,13,5,15,4,2,3,6
8,9,13,13,5,12,8,8,1,5,5,13,5,13,12,8
