16
1,7,5,5,5,7,5,5,5,6,3,6,3,5,4,2
3,13,7,6,3,13,5,7,4,9,14,10,11,7,7,14
10,2,8,9,14,1,5,13,4,2,10,10,10,10,10,10
11,12,3,5,13,5,5,5,5,14,10,9,12,8,10,8
9,6,10,3,5,7,5,5,4,10,10,2,2,3,15,4
2,10,11,13,5,13,5,5,6,11,14,10,10,10,11,4
10,11,13,5,5,5,7,5,13,14,10,11,15,14,11,4
10,11,5,5,7,5,13,7,6,11,13,12,8,8,11,4
9,13,5,7,12,1,6,9,12,11,5,5,5,6,11,6
2,3,5,14,2,1,15,5,4,9,7,7,4,9,14,8
11,14,2,10,10,1,13,5,6,3,12,10,2,1,13,6
10,10,11,14,11,7,6,3,15,15,4,11,14,2,3,14
10,10,11,14,11,14,11,12,8,11,6,10,11,14,10,10
8,8,10,11,14,8,9,7,4,8,11,14,10,11,14,10
2,3,14,11,14,3,4,11,5,5,12,8,10,8,10,10
9,12,8,8,9,13,5,13,5,5,5,5,13,5,12,8
