16
1,6,3,6,2,3,7,7,5,5,5,7,5,5,5,4
3,14,10,9,13,12,10,9,5,5,7,15,6,2,3,6
10,8,11,5,6,2,11,6,2,2,10,10,9,15,12,8
9,6,11,5,15,13,14,10,11,14,11,15,7,12,2,2
1,13,14,3,12,3,14,10,10,10,10,10,9,6,10,10
2,3,12,11,6,8,10,11,14,11,14,10,3,14,10,10
11,13,4,8,10,3,14,8,10,11,14,8,10,9,13,12
9,5,6,3,15,14,10,3,14,10,8,2,9,5,5,6
1,7,15,12,8,8,8,9,12,11,6,11,6,2,3,12
2,10,9,7,5,5,5,7,5,12,8,10,10,10,9,6
10,10,2,11,7,6,1,13,5,7,4,10,11,15,7,14
10,11,15,14,10,10,3,5,5,13,7,12,10,8,8,10
11,14,10,8,10,11,14,3,7,7,13,5,14,3,7,12
10,10,11,6,11,14,10,8,8,9,6,1,12,8,9,4
10,10,10,10,10,10,10,2,1,5,13,7,5,5,5,6
8,8,8,8,8,9,13,13,5,5,5,13,5,5,5,12
