16
1,6,3,5,6,3,4,1,7,5,5,7,5,7,5,4
1,13,15,4,10,10,3,7,12,2,3,14,3,14,3,6
2,3,14,2,9,13,12,9,6,11,12,11,14,11,14,10
9,12,9,15,6,3,5,5,15,14,3,12,8,10,11,14
1,5,5,14,10,10,1,5,14,10,11,6,3,12,10,10
3,5,5,14,11,14,1,7,12,10,10,10,9,6,10,10
11,7,4,10,10,10,3,13,5,15,14,10,1,15,14,8
10,11,4,10,10,10,10,3,6,10,10,10,2,10,9,6
11,13,6,10,10,11,15,13,12,10,11,14,10,11,6,10
10,3,13,15,14,8,10,2,3,13,12,9,13,14,9,14
10,11,4,10,11,7,15,15,13,5,5,7,5,13,7,12
10,9,7,13,14,11,14,10,1,5,7,13,5,5,13,6
11,6,10,3,14,10,10,9,5,5,15,5,6,3,4,10
10,10,11,12,11,12,10,3,7,6,9,5,14,11,5,14
10,9,12,1,15,4,11,12,10,9,5,7,12,9,6,8
9,5,5,5,13,4,9,5,13,5,5,13,4,1,13,4
