16
1,6,3,7,5,5,5,4,3,5,5,5,7,7,5,4
1,13,15,13,5,5,7,4,9,6,1,7,13,12,3,6
1,7,12,3,5,5,15,7,7,12,1,13,5,7,14,10
3,15,6,9,5,6,10,8,9,5,7,5,5,13,12,10
10,10,10,3,5,12,9,7,5,5,13,7,5,7,4,8
10,10,8,9,5,4,2,10,3,7,5,12,2,11,5,4
11,13,5,5,7,4,11,13,12,9,5,7,14,10,3,6
9,5,7,4,9,6,11,7,6,1,5,12,10,9,14,8
3,5,13,7,5,12,10,9,12,2,3,6,10,1,15,4
9,5,5,13,7,7,15,6,2,10,10,10,10,3,15,4
3,7,5,5,15,12,8,10,11,15,14,11,14,10,11,4
11,14,3,5,15,4,3,15,14,10,10,8,9,15,14,2
10,10,10,2,11,6,8,10,8,8,10,1,5,14,11,12
10,10,10,10,10,10,3,12,3,7,14,2,3,14,11,6
10,10,10,10,10,11,15,4,10,8,11,13,12,8,8,10
8,9,12,9,12,8,9,5,13,5,13,5,5,5,5,12
