16
1,7,5,5,5,7,5,7,5,5,5,7,5,5,7,4
3,14,3,5,6,11,6,10,2,2,3,15,7,4,10,2
10,9,12,1,15,12,8,11,13,15,12,8,9,6,10,10
11,7,5,5,13,7,4,10,2,10,3,6,3,12,11,14
10,11,5,5,5,13,6,10,11,15,14,10,11,6,10,10
11,15,5,5,5,5,12,11,12,8,10,11,12,9,12,10
10,9,6,1,5,7,5,12,1,5,14,10,3,7,7,14
10,3,15,7,5,15,4,3,6,1,15,14,10,10,8,10
10,10,8,10,1,13,4,9,14,3,12,10,10,9,6,10
10,10,1,13,5,5,7,5,13,15,5,12,10,3,13,14
10,11,6,1,7,7,14,3,5,14,2,2,10,9,7,14
10,10,9,5,14,8,8,10,2,11,15,14,11,7,14,10
11,14,1,5,13,5,7,15,12,10,10,10,10,10,10,10
10,8,1,5,5,7,14,11,4,10,10,10,10,10,10,10
9,5,7,5,5,15,12,9,7,14,10,9,14,8,8,8
1,5,13,5,5,13,5,5,12,8,9,5,13,5,5,4
