16
1,7,6,3,5,7,5,5,7,5,5,5,5,5,5,6
2,10,10,11,6,9,5,5,13,5,7,6,2,3,5,12
10,10,11,13,15,7,5,5,5,5,14,9,12,9,7,4
11,12,10,3,14,11,5,7,5,5,13,7,4,1,15,4
10,2,10,8,10,9,4,9,7,5,5,13,5,5,15,4
10,10,9,5,12,1,5,5,15,4,2,2,2,3,12,2
10,11,7,5,6,2,3,5,13,6,9,15,13,13,5,14
11,12,8,1,12,11,14,3,6,11,7,14,2,1,5,14
11,7,5,7,4,10,10,9,14,10,10,10,9,5,5,14
10,8,1,15,5,12,9,5,13,14,10,10,1,5,5,14
10,2,2,11,4,3,4,2,3,14,10,11,7,5,5,12
11,15,14,11,4,11,4,9,14,11,14,8,9,5,5,6
10,10,10,9,7,13,5,5,12,10,10,2,2,3,7,14
10,10,11,5,13,5,5,7,6,10,10,10,10,8,8,10
10,10,9,5,7,5,5,13,15,14,11,14,10,1,7,12
8,9,5,5,13,5,5,5,12,9,12,9,13,5,13,4
