16
1,6,2,3,6,3,7,7,7,7,6,2,3,7,5,4
3,12,11,12,9,12,10,10,10,10,11,14,10,11,6,2
9,5,15,5,5,6,10,10,10,10,10,10,10,10,11,14
1,5,13,5,6,11,14,10,10,10,10,11,14,10,8,10
2,1,5,7,12,10,10,10,11,15,15,14,10,11,6,10
9,7,5,13,5,14,11,13,12,8,10,9,15,14,10,10
1,13,5,5,6,9,15,5,5,7,15,4,10,8,11,14
1,6,2,3,15,5,14,3,6,10,11,6,11,5,14,10
2,10,10,10,8,2,10,9,13,14,10,10,10,2,10,10
11,12,11,13,6,11,13,5,6,10,10,11,14,10,10,10
11,5,12,1,12,10,3,5,13,15,14,10,10,11,13,14
9,7,4,3,7,14,11,7,6,10,11,14,9,13,4,8
3,13,5,14,8,10,8,8,10,8,10,11,5,5,5,4
9,5,4,10,1,15,5,7,12,2,11,13,5,5,7,4
3,5,5,14,3,15,5,13,5,12,9,5,5,7,13,6
8,1,5,13,13,13,5,5,5,5,5,5,5,13,5,12
