16
1,7,4,3,7,7,6,3,7,5,5,5,7,5,6,2
2,11,5,14,8,8,9,13,15,7,5,5,13,6,11,14
10,10,2,9,5,5,5,7,14,11,5,4,1,12,10,10
10,11,15,5,5,7,5,15,13,15,7,5,5,6,8,8
11,12,10,1,5,15,5,13,4,10,9,5,7,15,7,6
10,2,11,5,6,11,7,5,6,11,5,6,8,10,8,8
10,10,11,5,13,12,11,4,8,10,3,12,2,10,2,2
11,14,10,3,5,4,10,3,7,14,9,6,10,11,15,14
8,9,14,11,5,5,12,9,12,10,3,12,9,12,10,10
2,3,12,9,5,7,4,3,6,10,10,2,1,5,14,10
11,13,4,1,7,15,5,12,9,15,13,13,5,7,12,10
11,5,4,1,13,13,5,6,2,9,6,2,3,14,3,14
9,5,6,3,7,5,5,13,12,2,10,9,14,10,11,12
1,5,15,13,13,6,2,2,3,15,13,5,14,10,9,6
3,7,14,1,5,14,11,15,14,10,2,1,14,11,7,12
8,8,8,1,5,13,12,8,8,9,12,1,12,8,9,4
