16
1,7,6,3,7,7,7,5,5,5,7,5,7,5,5,4
3,14,10,8,10,10,9,7,7,5,13,5,15,5,5,4
10,10,10,3,13,14,1,13,13,5,5,7,15,6,3,6
11,14,11,15,6,9,5,7,5,5,7,14,10,10,10,10
10,10,8,10,8,3,5,13,5,6,8,10,10,10,10,10
10,10,3,13,6,11,7,5,5,12,2,10,10,11,14,10
10,9,12,1,12,10,11,5,5,7,12,11,14,8,10,10
9,7,5,5,5,14,10,3,6,10,3,14,10,1,14,10
1,14,1,5,5,14,10,9,13,14,10,8,9,7,13,12
2,10,3,7,5,15,15,7,7,15,14,3,6,11,6,2
11,13,12,8,3,12,10,8,10,10,10,11,13,12,10,10
11,5,5,5,13,5,13,4,10,10,11,14,2,2,10,10
9,7,5,5,7,5,5,4,11,15,12,10,10,9,14,10
1,13,7,5,13,7,5,5,14,9,5,14,11,5,15,14
1,7,13,5,5,13,7,4,8,1,5,14,8,1,13,12
1,13,5,5,5,5,13,5,5,5,5,13,5,5,5,4
