16
1,6,2,3,7,7,6,2,2,2,3,7,5,5,5,4
3,14,10,10,10,10,11,13,15,13,13,15,5,5,7,6
10,9,15,14,10,10,11,4,11,5,5,13,5,6,10,10
11,6,10,11,14,10,9,5,13,7,5,4,3,14,10,10
8,10,10,10,10,11,7,5,5,15,5,5,14,10,10,10
3,12,8,10,8,10,9,5,5,13,7,6,10,10,10,10
10,3,5,13,7,13,7,5,5,7,15,14,10,11,15,14
10,11,5,5,13,7,12,3,6,8,10,8,8,8,11,12
10,11,7,5,5,13,4,9,14,3,15,5,5,7,13,4
11,12,9,7,7,5,5,5,13,14,11,5,5,13,7,4
9,6,3,15,15,6,2,2,2,10,11,6,1,7,15,4
1,14,10,10,10,10,10,9,14,10,8,10,2,10,10,2
3,12,8,10,10,10,10,2,10,10,3,12,9,14,11,14
11,7,5,14,10,11,14,11,12,11,14,2,3,12,8,10
8,10,1,12,8,8,11,15,5,15,13,13,13,7,5,14
1,13,5,5,5,5,13,13,5,13,5,5,5,12,1,12
