16
1,6,2,3,5,5,5,7,5,5,7,5,4,2,2,2
2,10,11,15,7,6,3,12,2,2,10,3,7,15,15,14
10,10,8,8,8,11,13,7,14,11,13,12,10,8,10,8
10,11,7,5,5,12,3,12,11,13,5,5,14,2,9,6
11,14,9,5,5,4,9,6,10,1,5,5,15,13,7,14
11,13,5,5,7,4,3,12,10,1,7,5,15,5,12,10
10,1,5,7,13,4,11,7,13,5,15,5,13,7,7,14
10,1,5,15,7,7,14,11,6,1,13,7,4,10,10,10
10,1,7,12,8,9,12,9,12,2,1,15,5,14,10,10
8,1,13,5,5,5,7,5,4,10,1,15,4,10,10,10
3,5,5,5,5,5,13,7,4,10,2,11,6,10,10,10
10,2,3,5,5,5,5,15,7,13,13,14,8,9,15,12
11,15,13,5,5,5,7,15,12,3,5,13,5,7,14,2
10,10,2,3,7,5,13,13,5,15,5,5,4,10,11,14
10,10,9,13,13,5,7,5,4,9,7,5,4,8,8,10
8,9,5,5,5,5,13,5,5,5,13,5,5,5,5,12
