16
1,6,3,7,5,7,4,2,2,3,6,2,2,2,3,6
1,15,12,10,1,13,6,11,13,14,10,10,11,15,14,10
2,11,6,10,2,2,11,14,3,14,10,11,14,8,10,10
10,10,10,10,11,14,10,11,12,10,9,15,15,6,10,10
10,10,10,11,14,9,14,8,2,10,1,14,10,11,14,8
10,10,10,10,10,1,15,4,9,12,3,12,8,10,9,6
11,12,9,12,10,3,13,5,5,7,13,4,1,12,2,10
9,7,5,5,12,10,2,3,6,11,6,3,5,7,14,10
1,15,5,5,4,11,15,13,12,10,10,9,4,8,9,14
3,13,5,7,7,12,9,5,5,14,10,1,5,5,7,12
11,7,7,12,9,6,1,6,2,10,11,5,5,7,13,4
10,10,10,3,7,12,3,13,13,13,14,3,7,13,7,6
10,10,10,10,11,5,13,5,5,6,9,12,9,4,10,10
10,10,10,10,9,5,5,7,5,14,3,5,6,2,10,10
11,14,10,9,5,5,7,13,5,15,13,4,11,15,14,10
8,9,13,5,5,5,13,5,5,13,5,5,12,8,8,8
