16
1,6,1,5,5,6,2,2,2,2,1,5,5,6,2,2
2,11,5,7,5,15,14,10,9,14,2,3,5,14,10,10
11,12,1,15,4,10,10,11,7,12,11,12,1,15,15,12
9,4,1,13,7,14,9,14,9,6,8,1,5,14,11,4
1,5,7,5,12,10,3,14,1,13,5,5,5,12,11,4
2,2,11,7,4,11,15,13,5,5,7,5,7,4,11,6
11,13,12,9,4,11,13,5,7,6,11,5,13,5,12,10
11,5,5,5,7,13,4,3,14,10,11,5,5,7,5,12
11,4,3,5,13,6,2,9,12,10,9,6,3,12,3,6
11,5,12,3,5,13,15,5,5,13,5,13,15,5,12,8
10,2,2,10,3,5,13,7,5,5,7,5,14,1,6,2
10,10,10,11,15,6,2,10,1,5,13,7,14,3,14,10
10,11,12,8,10,10,10,11,5,5,7,12,10,8,10,10
10,10,3,5,14,11,14,10,3,5,13,4,10,2,11,14
11,15,14,3,12,10,11,14,10,2,3,6,11,14,10,10
9,12,8,9,4,8,8,8,9,13,12,8,8,9,12,8
