16
1,6,3,6,3,5,7,5,4,3,5,7,5,5,5,4
1,13,14,8,9,6,11,7,5,15,4,9,5,7,5,4
2,3,14,2,1,14,10,9,4,9,6,2,1,15,5,4
10,10,9,13,5,14,9,5,7,5,13,14,3,13,5,4
10,9,6,1,7,15,6,1,13,5,6,10,10,1,6,2
10,3,13,7,14,10,10,1,7,5,12,11,13,5,13,12
11,13,6,10,10,10,10,1,13,7,7,13,7,5,5,4
11,5,12,8,10,9,14,3,6,10,11,5,14,1,7,6
11,7,5,5,13,4,10,9,14,10,11,4,9,5,12,10
10,11,7,6,3,6,9,5,15,14,9,5,7,5,5,14
10,10,10,11,14,11,7,7,14,11,5,5,13,5,6,10
10,10,10,10,8,10,11,14,10,11,7,5,7,5,12,8
11,14,11,13,6,11,14,10,10,10,11,5,13,5,5,6
10,10,10,2,10,10,10,10,11,14,11,5,7,5,5,12
10,10,10,9,14,10,10,10,10,10,11,7,13,5,5,4
9,12,9,5,12,8,8,9,13,12,9,13,5,5,5,4
