16
1,6,3,4,1,6,3,5,6,3,7,5,7,5,5,4
3,15,15,4,1,13,13,6,9,14,9,7,13,5,5,6
8,8,9,6,1,7,5,15,4,9,7,13,5,5,4,10
1,5,5,14,3,13,4,10,3,7,15,5,5,5,5,14
3,6,2,11,15,7,4,11,14,11,14,2,2,3,6,10
10,11,15,13,14,11,4,10,8,10,9,14,10,10,10,10
11,14,10,1,14,11,7,12,1,13,6,11,14,10,8,10
10,8,8,3,12,10,10,3,6,3,12,8,9,13,7,12
10,3,5,15,6,8,11,13,12,10,3,7,6,3,14,2
8,11,4,8,9,5,15,5,5,15,14,10,11,12,9,14
2,9,6,3,6,2,11,7,5,14,10,10,10,3,6,10
11,6,10,10,9,12,10,11,4,8,8,8,10,10,11,14
8,11,12,10,3,7,14,10,3,7,4,3,15,14,11,14
1,13,6,10,10,10,10,11,12,9,5,14,8,11,14,10
2,3,13,13,12,8,10,9,7,5,5,13,4,10,10,10
9,13,5,5,5,5,12,1,13,5,5,5,5,12,8,8
