16
1,5,5,6,2,3,6,3,5,5,5,5,4,3,7,6
3,5,5,12,11,12,11,13,5,7,5,5,5,12,8,8
9,5,7,5,15,7,14,3,7,13,5,5,5,5,7,6
3,5,15,4,8,8,10,8,9,5,6,3,7,5,14,10
10,1,13,5,7,4,8,1,7,5,13,14,10,2,10,10
10,3,5,5,15,6,1,5,13,5,6,10,10,11,12,10
11,13,7,4,10,9,7,5,7,7,12,10,10,11,4,10
10,2,11,6,10,2,10,3,14,11,4,10,8,9,4,10
10,9,14,9,14,11,14,9,12,10,3,13,5,5,4,10
10,1,13,6,10,8,11,6,3,13,13,5,7,4,2,10
11,5,5,12,9,7,12,11,14,2,3,6,10,3,14,10
11,6,3,6,2,10,2,10,11,14,10,9,13,14,9,12
8,10,10,11,13,15,12,10,8,11,13,5,5,13,5,6
3,12,10,10,2,9,6,11,5,13,7,5,4,3,6,10
11,7,14,10,9,7,13,12,3,5,14,2,2,10,11,14
8,8,8,8,1,13,5,4,8,1,13,13,13,12,8,8
