16
1,6,3,5,5,5,5,7,7,5,5,5,7,5,5,6
3,12,11,5,5,7,4,8,11,5,5,7,13,5,4,10
11,5,15,5,5,13,5,6,11,5,5,13,7,5,6,10
10,1,15,5,5,7,5,13,14,3,5,5,13,7,13,14
10,3,12,2,3,14,2,2,10,11,5,7,5,13,4,10
9,13,6,11,14,10,11,14,11,15,5,13,7,5,4,10
1,5,15,12,8,9,14,9,12,10,3,5,13,5,5,14
2,1,15,4,3,7,14,3,6,10,11,5,5,7,5,12
10,2,11,5,14,10,11,13,12,11,15,5,7,13,5,4
10,11,14,3,12,8,11,7,5,14,10,1,15,5,5,4
10,10,10,9,6,3,12,11,6,8,9,5,13,7,7,6
11,14,11,6,11,15,4,10,11,4,2,2,2,10,10,10
10,10,10,9,14,9,4,11,15,5,15,14,10,10,10,10
10,9,14,1,13,7,4,10,9,6,10,10,10,10,10,10
10,1,15,5,7,13,5,14,3,12,10,11,14,10,11,14
9,5,13,5,13,5,5,12,9,4,8,8,9,13,12,8
