16
1,7,5,5,5,5,7,7,7,5,5,4,2,2,2,2
1,13,7,5,7,5,13,14,11,6,3,7,14,10,10,10
3,5,13,5,14,1,6,10,10,11,14,10,10,10,11,14
11,5,6,3,13,6,10,10,8,8,11,14,11,13,14,8
11,4,10,10,2,10,10,10,3,7,14,10,10,3,13,6
10,2,10,9,12,11,14,11,12,10,10,10,10,10,3,12
11,14,10,1,5,14,11,13,6,10,10,10,10,10,11,6
8,10,11,6,1,14,10,3,14,10,10,10,10,10,10,10
3,15,14,10,3,12,10,9,12,10,11,13,14,10,10,10
10,10,8,11,14,3,15,7,5,13,13,5,15,13,12,10
10,10,3,12,9,13,12,11,5,5,5,5,13,5,6,10
10,10,10,2,3,6,3,13,5,5,5,7,5,5,13,14
10,11,15,15,12,9,13,7,7,5,5,15,5,5,6,10
8,8,10,8,1,5,5,14,9,6,3,13,7,5,13,12
3,6,11,6,3,5,6,11,7,13,13,7,13,5,6,2
8,9,12,9,12,1,13,12,9,5,5,13,5,5,13,12
